,id,building_type,building_subtype,price,living_area,frontages,bedrooms,bathrooms,liv_room_surf,kitchen_type,showers,toilets,basement,terrace,garden,elevator,swimming_pool,status_build,furnished,energy_class,heating,flood_zone,surroundings,zipcode,municipality,province
24631,10575150,apartment,apartment,170000.0,92.0,2.0,2.0,1.0,44.0,,,1.0,1.0,11,0,1.0,,2.0,,4,Gas,,,4800,Verviers,Liège
24632,10594934,house,house,165000.0,146.0,2.0,3.0,1.0,,1.0,,1.0,1.0,33,0,,,1.0,,2,Fuel oil,Non flood zone,,3840,Voort,Limburg
24633,10422513,apartment,apartment,264000.0,104.0,2.0,1.0,1.0,,,,,1.0,0,0,1.0,0.0,2.0,0.0,6,Gas,Non flood zone,,8500,Kortrijk,West Flanders
24634,10575151,apartment,apartment,185000.0,85.0,2.0,2.0,1.0,26.0,2.0,,1.0,1.0,6,0,1.0,,2.0,,6,Gas,,,4800,Verviers,Liège
24635,10099010,apartment,penthouse,269000.0,80.0,2.0,1.0,1.0,26.0,3.0,,1.0,,75,0,1.0,,3.0,,2,Gas,,,1082,Molenbeek-Saint-Jean,Brussels Capital Region
24636,9786448,apartment,apartment,269000.0,89.0,2.0,3.0,1.0,,,1.0,1.0,1.0,0,0,1.0,,3.0,0.0,6,Gas,Non flood zone,,2600,Berchem,Antwerp
24637,10553163,house,house,185000.0,165.0,3.0,3.0,1.0,,1.0,,2.0,,0,0,,,2.0,,3,Fuel oil,Non flood zone,,3850,Wijer,Limburg
24638,10522090,other-property,mixed-use-building,175000.0,210.0,2.0,4.0,2.0,44.0,0.0,,,1.0,0,0,,,1.0,0.0,4,Gas,,Urban,5500,Furfooz,Namur
24639,10444338,apartment,apartment,240000.0,115.0,,2.0,1.0,,1.0,,1.0,,0,0,1.0,0.0,3.0,0.0,4,Gas,,Urban,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24640,10597467,apartment,apartment,199000.0,139.0,2.0,2.0,,21.0,2.0,1.0,2.0,1.0,18,38,,,3.0,,5,Gas,,,4400,Mons-Lez-Liège,Liège
24641,10465402,house,chalet,209000.0,86.0,4.0,3.0,1.0,,2.0,1.0,1.0,,50,1093,,,2.0,1.0,2,Gas,,,6997,Marenne,Hainaut
24642,10584505,apartment,apartment,195000.0,83.0,2.0,3.0,1.0,33.0,1.0,,1.0,1.0,3,0,1.0,,0.0,,6,Gas,,,4800,Verviers,Liège
24643,10396614,apartment,flat-studio,160000.0,40.0,,1.0,1.0,,,,1.0,1.0,2,0,1.0,,2.0,,4,Gas,,"Living area (residential, urban or rural)",1140,Evere,Brussels Capital Region
24644,10447502,house,house,250000.0,220.0,3.0,4.0,2.0,40.0,,,,,0,0,,,,0.0,1,Fuel oil,Non flood zone,,7170,Manage,Hainaut
24645,10551724,apartment,penthouse,165000.0,75.0,2.0,2.0,1.0,,1.0,,1.0,1.0,0,0,1.0,,2.0,,4,Gas,Non flood zone,,2850,Boom,Antwerp
24646,10501564,apartment,apartment,257000.0,98.0,4.0,3.0,1.0,40.0,2.0,,1.0,1.0,14,0,1.0,,,,6,,,,4500,Tihange,Liège
24647,10518008,house,house,194000.0,106.0,4.0,2.0,1.0,16.0,,,1.0,,20,0,,,2.0,0.0,2,Electric,,,4770,Meyerode,Liège
24648,10481187,apartment,flat-studio,165000.0,36.0,,,1.0,28.0,,,1.0,1.0,4,0,1.0,,2.0,,3,Gas,Non flood zone,,1050,Ixelles,Brussels Capital Region
24649,10585902,apartment,ground-floor,247000.0,81.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,10,90,,,2.0,1.0,2,Gas,,"Living area (residential, urban or rural)",8670,Koksijde,West Flanders
24650,10583609,apartment,ground-floor,199000.0,52.0,2.0,1.0,1.0,26.0,1.0,,1.0,1.0,18,0,1.0,,3.0,,5,Fuel oil,Non flood zone,,2140,Borgerhout,Antwerp
24651,10587916,house,house,269000.0,224.0,4.0,3.0,1.0,33.0,1.0,1.0,1.0,,9,0,,,3.0,0.0,1,Electric,Recognized flood zone,,9500,Zarlardinge,East Flanders
24652,9998527,house,house,,111.0,2.0,2.0,1.0,,1.0,,1.0,,8,140,,,3.0,,5,Gas,Non flood zone,"Living area (residential, urban or rural)",4420,Tilleur,Liège
24653,10597828,house,villa,250000.0,160.0,4.0,3.0,1.0,32.0,0.0,,2.0,1.0,0,0,,,1.0,,1,Gas,,"Living area (residential, urban or rural)",1400,Nivelles,Walloon Brabant
24654,10168014,house,house,,221.0,2.0,3.0,2.0,,2.0,,2.0,,0,0,,,0.0,0.0,4,Gas,Non flood zone,"Living area (residential, urban or rural)",9800,Zeveren,East Flanders
24655,10482027,house,house,245000.0,157.0,4.0,3.0,1.0,35.0,1.0,,2.0,,0,0,0.0,0.0,2.0,0.0,2,Fuel oil,Non flood zone,Urban,3650,Stokkem,Limburg
24656,9940003,house,house,248000.0,230.0,2.0,3.0,1.0,18.0,0.0,,2.0,,0,150,,,2.0,0.0,2,Fuel oil,Non flood zone,,9620,Zottegem,East Flanders
24657,10578522,apartment,apartment,259000.0,66.0,3.0,2.0,1.0,,,,,,0,0,,,2.0,0.0,5,Electric,Non flood zone,,8420,Wenduine,West Flanders
24658,10466336,apartment,apartment,269000.0,105.0,,3.0,2.0,,3.0,1.0,1.0,1.0,12,0,1.0,0.0,3.0,,6,Gas,Non flood zone,Isolated,6530,Thuin,Hainaut
24659,10519557,house,town-house,249000.0,234.0,2.0,3.0,1.0,25.0,1.0,,2.0,,40,140,,,0.0,0.0,4,Gas,Non flood zone,Urban,2300,Turnhout,Antwerp
24660,10412266,apartment,apartment,269000.0,95.0,,2.0,1.0,,1.0,,1.0,,0,0,1.0,0.0,3.0,,7,Gas,Non flood zone,,2620,Hemiksem,Antwerp
24661,10531716,house,house,249000.0,156.0,2.0,2.0,1.0,23.0,1.0,,1.0,,0,0,,,1.0,0.0,2,Gas,,,1703,Sint-Ulriks-Kapelle,Flemish Brabant
24662,10455650,apartment,apartment-block,245000.0,127.0,2.0,3.0,,,1.0,3.0,3.0,1.0,0,0,,,2.0,,4,Gas,,Urban,7000,Mons,Hainaut
24663,9944370,apartment,apartment,266163.0,110.0,3.0,3.0,1.0,37.0,1.0,1.0,1.0,,8,0,1.0,0.0,3.0,0.0,7.25,,,Isolated,4450,Slins,Liège
24664,10357312,apartment,apartment,269000.0,130.0,3.0,2.0,1.0,,,,1.0,1.0,0,0,1.0,0.0,2.0,,6,Gas,Non flood zone,"Living area (residential, urban or rural)",2610,Wilrijk,Antwerp
24665,10420381,apartment,service-flat,255000.0,81.0,,1.0,1.0,,3.0,,1.0,,5,0,1.0,,3.0,0.0,7,,Non flood zone,Urban,9990,Maldegem,East Flanders
24666,10498756,apartment,apartment,266163.0,110.0,3.0,3.0,1.0,37.0,1.0,1.0,1.0,,8,0,1.0,0.0,3.0,0.0,7.25,,,Isolated,4458,Slins,Liège
24667,10583437,house,house,249000.0,400.0,3.0,3.0,1.0,,1.0,,1.0,1.0,0,0,,,2.0,,5,Gas,Non flood zone,Countryside,8920,Poelkapelle,West Flanders
24668,10506881,apartment,apartment,266163.0,110.0,3.0,3.0,1.0,37.0,1.0,1.0,1.0,,8,0,1.0,0.0,3.0,0.0,7.25,,,Isolated,4450,Slins,Liège
24669,10503168,house,house,269000.0,312.0,,5.0,1.0,,,,,,0,0,,,1.0,0.0,4,,Non flood zone,,8700,Tielt,West Flanders
24670,10472983,house,house,,70.0,2.0,3.0,,,,1.0,2.0,1.0,0,0,,,1.0,,2,Fuel oil,,Urban,4050,Chaudfontaine,Liège
24671,10469873,house,villa,245000.0,199.0,4.0,3.0,1.0,,,,1.0,,0,0,0.0,0.0,0.0,0.0,2,Fuel oil,,"Living area (residential, urban or rural)",7110,Strépy-Bracquegnies,Hainaut
24672,9743143,house,house,250000.0,145.0,2.0,2.0,1.0,35.0,1.0,1.0,1.0,1.0,25,300,0.0,0.0,2.0,0.0,2,Gas,,,1460,Virginal-Samme,Walloon Brabant
24673,10492519,house,house,255000.0,100.0,3.0,2.0,1.0,,1.0,1.0,1.0,,0,0,,,3.0,,5,Gas,Non flood zone,Urban,8700,Tielt,West Flanders
24674,10499389,house,house,,200.0,2.0,3.0,,17.0,,2.0,2.0,,0,880,,,1.0,,4,Gas,Non flood zone,,6250,Aiseau-Presles,Hainaut
24675,9969051,house,house,245000.0,160.0,2.0,3.0,1.0,,1.0,2.0,2.0,,20,200,0.0,0.0,3.0,0.0,3,Gas,,,7140,Morlanwelz-Mariemont,Hainaut
24676,10250445,house,house,255000.0,130.0,3.0,3.0,1.0,35.0,1.0,1.0,1.0,1.0,25,400,,,3.0,0.0,3,Gas,,,1480,Tubize,Walloon Brabant
24677,10591658,apartment,apartment,249500.0,84.0,2.0,1.0,1.0,35.0,3.0,,2.0,1.0,8,0,1.0,,3.0,0.0,6,Gas,Non flood zone,"Living area (residential, urban or rural)",2830,Willebroek,Antwerp
24678,10344024,house,house,249000.0,136.0,2.0,2.0,1.0,,,,,,0,34,,,1.0,0.0,2,Gas,Non flood zone,,2070,Zwijndrecht,Antwerp
24679,10589485,house,house,260000.0,136.0,4.0,4.0,1.0,11.0,2.0,,2.0,,0,2124,,,2.0,0.0,1,Fuel oil,Non flood zone,Countryside,4260,Ville-En-Hesbaye,Liège
24680,10308908,other-property,mixed-use-building,259000.0,,2.0,4.0,1.0,,0.0,1.0,1.0,,0,0,,,1.0,0.0,1,Gas,,Urban,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24681,10540702,house,house,264000.0,,3.0,2.0,1.0,,2.0,,2.0,1.0,0,0,,,2.0,,4,Gas,Non flood zone,,9130,Verrebroek,East Flanders
24682,10488050,house,house,260000.0,157.0,2.0,4.0,1.0,,,,2.0,,0,0,,,0.0,,4,Gas,Non flood zone,"Living area (residential, urban or rural)",9230,Wetteren,East Flanders
24683,10414917,house,house,215000.0,,,2.0,1.0,,,,1.0,,0,0,,,1.0,,2,Fuel oil,Non flood zone,,2590,Gestel,Antwerp
24684,10594937,other-property,mixed-use-building,239000.0,221.0,2.0,3.0,,,,,2.0,1.0,0,0,,,0.0,,1,,Non flood zone,Urban,2290,Vorselaar,Antwerp
24685,10268233,house,house,217000.0,107.0,3.0,3.0,1.0,31.0,3.0,,2.0,,0,0,,,3.0,,7,,,,7012,7010,Hainaut
24686,10404372,house,house,215000.0,135.0,3.0,3.0,1.0,13.0,1.0,,1.0,1.0,0,0,,,0.0,,1,Pellet,,"Living area (residential, urban or rural)",4300,Waremme,Liège
24687,10528874,house,town-house,219000.0,111.0,2.0,3.0,2.0,,3.0,,2.0,,0,0,,,,,5,Gas,,Urban,2660,Hoboken,Antwerp
24688,10559472,house,house,215000.0,166.0,3.0,3.0,2.0,30.0,,,,,0,0,,,0.0,0.0,4,Fuel oil,,,6840,Tournay,Luxembourg
24689,10319974,house,house,215000.0,191.0,2.0,7.0,2.0,,,,1.0,1.0,0,0,,,0.0,,2,Fuel oil,,,7522,Templeuve,Hainaut
24690,10425441,house,house,219000.0,,2.0,5.0,,28.0,1.0,,2.0,,0,0,,,3.0,,4,Gas,,,4020,Wandre,Liège
24691,10358711,house,house,219900.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,0,150,,,3.0,,5,Gas,,"Living area (residential, urban or rural)",4431,Ans,Liège
24692,6805994,other-property,mixed-use-building,219000.0,,2.0,2.0,,,1.0,1.0,1.0,,60,0,,,2.0,,1,Gas,Non flood zone,Urban,7700,Mouscron,Hainaut
24693,10439341,house,house,219000.0,172.0,,3.0,1.0,40.0,,,,,0,0,,,,,7,Gas,Non flood zone,,8930,Rekkem,West Flanders
24694,10500508,house,house,220000.0,91.0,2.0,2.0,1.0,,1.0,,1.0,,0,0,,,1.0,0.0,2,,Non flood zone,Urban,2500,Lier,Antwerp
24695,10489381,house,house,219000.0,180.0,2.0,3.0,3.0,20.0,2.0,3.0,3.0,1.0,8,120,0.0,,0.0,0.0,3,Fuel oil,,,5002,Namur,Namur
24696,10489709,house,house,220000.0,,3.0,7.0,2.0,37.0,1.0,,2.0,1.0,0,0,,,1.0,,2,Fuel oil,,Urban,4460,Velroux,Liège
24697,10266985,house,house,220000.0,135.0,,3.0,1.0,,2.0,,,,0,0,,,0.0,,3,Gas,,,9960,Assenede,East Flanders
24698,10314569,house,house,215000.0,174.0,2.0,4.0,1.0,29.0,,,1.0,,0,0,0.0,,2.0,,4,Fuel oil,,,8560,Wevelgem,West Flanders
24699,10562842,apartment,apartment,169000.0,52.0,,1.0,1.0,,,,1.0,1.0,0,0,0.0,0.0,0.0,1.0,5,Gas,Non flood zone,,8670,Koksijde,West Flanders
24700,10099435,house,house,225000.0,190.0,,3.0,,,,,,,0,0,,,0.0,,4,,Non flood zone,,2400,Mol,Antwerp
24701,10588106,apartment,flat-studio,225000.0,50.0,,,1.0,30.0,,,,,0,0,,,3.0,1.0,2,,,,1000,Bruxelles,Brussels Capital Region
24702,10432833,apartment,duplex,165000.0,160.0,3.0,2.0,1.0,,1.0,,,,40,525,0.0,0.0,2.0,0.0,3,Gas,Non flood zone,,3350,Wommersom,Flemish Brabant
24703,10530704,house,house,225000.0,123.0,2.0,4.0,2.0,26.0,1.0,2.0,2.0,,16,175,,,0.0,,4,Gas,,,4000,Rocourt,Liège
24704,10599762,apartment,apartment-block,225000.0,377.0,2.0,,,,2.0,2.0,3.0,1.0,0,0,,,0.0,,3,Fuel oil,,,5590,Sovet,Namur
24705,10451451,apartment,apartment,179000.0,90.0,2.0,1.0,1.0,57.0,1.0,1.0,1.0,,16,0,1.0,0.0,2.0,0.0,6,Gas,Non flood zone,Urban,9240,Zele,East Flanders
24706,10550809,house,house,264000.0,121.0,3.0,3.0,1.0,28.0,2.0,1.0,2.0,1.0,0,481,0.0,0.0,2.0,0.0,2,Gas,Recognized flood zone,Urban,9470,Denderleeuw,East Flanders
24707,10521606,apartment,apartment,179500.0,80.0,2.0,2.0,1.0,28.0,2.0,,1.0,,4,0,,,1.0,,6,Gas,Non flood zone,,2140,Borgerhout,Antwerp
24708,10570375,house,house,225000.0,160.0,2.0,3.0,1.0,23.0,1.0,,1.0,,0,0,,,2.0,,2,Gas,,"Living area (residential, urban or rural)",7860,Lessines,Hainaut
24709,10456679,apartment,flat-studio,180000.0,42.0,2.0,,1.0,32.0,1.0,,1.0,,0,0,1.0,0.0,2.0,0.0,3,Gas,Non flood zone,Urban,1040,Etterbeek,Brussels Capital Region
24710,10587997,apartment,apartment,229000.0,,,2.0,,,1.0,,,,0,0,,,,0.0,6,Gas,Non flood zone,Urban,3500,Sint-Lambrechts-Herk,Limburg
24711,10588467,apartment,service-flat,239000.0,62.0,,1.0,1.0,,,,,,0,0,,,3.0,0.0,7,,,,2018,2010,Antwerp
24712,10578096,house,house,260000.0,164.0,,3.0,1.0,32.0,1.0,,2.0,,20,0,0.0,0.0,3.0,0.0,2,Gas,Non flood zone,Urban,3582,Beringen,Limburg
24713,10570371,house,house,225000.0,160.0,2.0,3.0,1.0,23.0,1.0,,1.0,,0,0,,,2.0,,2,Gas,,"Living area (residential, urban or rural)",7864,Lessines,Hainaut
24714,10521727,apartment,apartment,185000.0,80.0,2.0,2.0,1.0,,1.0,,1.0,1.0,13,0,1.0,,0.0,,6,Gas,Non flood zone,Urban,2140,Borgerhout,Antwerp
24715,10462897,apartment,apartment,,260.0,,3.0,3.0,,3.0,1.0,2.0,1.0,60,0,1.0,,3.0,0.0,6,Gas,,"Living area (residential, urban or rural)",1180,Uccle,Brussels Capital Region
24716,10531880,house,house,228000.0,126.0,4.0,2.0,1.0,,1.0,,1.0,,0,0,,,2.0,,2,Fuel oil,,,9870,Zulte,East Flanders
24717,10242412,apartment,flat-studio,189000.0,45.0,2.0,1.0,1.0,,,,1.0,1.0,0,0,,,2.0,1.0,5,Gas,Non flood zone,"Living area (residential, urban or rural)",2000,Antwerpen,Antwerp
24718,10523150,apartment,apartment,245000.0,90.0,2.0,2.0,1.0,32.0,2.0,,1.0,,9,0,,,,,6,Gas,Non flood zone,,2930,Brasschaat,Flemish Brabant
24719,10297225,house,house,249000.0,145.0,,2.0,1.0,23.0,1.0,,,,0,0,,,,,3,Fuel oil,,,1350,Orp-Le-Grand,Walloon Brabant
24720,10542690,apartment,ground-floor,245000.0,96.0,,1.0,1.0,,1.0,,,,0,40,1.0,,,,1,Gas,Non flood zone,Shop street,2830,Willebroek,Antwerp
24721,10546915,house,house,225000.0,59.0,,1.0,,,,,1.0,,0,0,1.0,0.0,3.0,,7,,Non flood zone,,8670,Koksijde,West Flanders
24722,10413764,house,house,249000.0,190.0,2.0,3.0,1.0,,1.0,,1.0,,0,0,,,3.0,,4,Pellet,,,6200,Châtelineau,Hainaut
24723,10310020,house,house,229000.0,,2.0,6.0,1.0,2497.0,,,2.0,1.0,0,0,0.0,,2.0,0.0,5,Gas,,Urban,4100,Seraing,Liège
24724,10567008,apartment,apartment,242500.0,94.0,1.0,2.0,1.0,21.0,1.0,,1.0,,10,0,0.0,0.0,2.0,,6,Gas,Non flood zone,Urban,2100,Deurne,Antwerp
24725,10414618,apartment,apartment,190000.0,70.0,2.0,2.0,,26.0,1.0,1.0,,1.0,0,0,,,2.0,0.0,4,Electric,,Urban,1490,Court-Saint-Etienne,Walloon Brabant
24726,10434596,house,house,229000.0,,2.0,3.0,,,,1.0,,,0,0,,,3.0,,5,Gas,,"Living area (residential, urban or rural)",8530,Harelbeke,West Flanders
24727,10515670,apartment,apartment,195000.0,93.0,,2.0,1.0,,1.0,,1.0,1.0,9,0,1.0,,2.0,,6,Fuel oil,Non flood zone,,2100,Deurne,Antwerp
24728,10480768,apartment,apartment,220000.0,,,2.0,,,,,,,0,0,1.0,0.0,3.0,,6,,Non flood zone,,9160,Lokeren,East Flanders
24729,10417784,apartment,duplex,249000.0,131.0,2.0,3.0,1.0,43.0,1.0,1.0,2.0,1.0,19,0,1.0,0.0,3.0,0.0,6,Gas,Non flood zone,Urban,7700,Mouscron,Hainaut
24730,10294832,apartment,apartment,189000.0,76.0,3.0,2.0,1.0,37.0,2.0,,1.0,,13,0,,,2.0,,5,Electric,Non flood zone,Urban,3740,Waltwilder,Limburg
24731,10385722,apartment,apartment,250000.0,82.0,2.0,1.0,,45.0,1.0,1.0,2.0,,0,0,1.0,,2.0,,5,,Non flood zone,,1070,Anderlecht,Brussels Capital Region
24732,10299936,house,town-house,229000.0,176.0,2.0,3.0,1.0,42.0,1.0,,1.0,1.0,19,0,,,,0.0,1,Gas,Non flood zone,Urban,7100,Trivières,Hainaut
24733,10377501,apartment,apartment,199000.0,71.0,2.0,2.0,1.0,,1.0,,,,4,0,0.0,0.0,2.0,0.0,6,Gas,Non flood zone,,2830,Willebroek,Antwerp
24734,10390525,apartment,apartment,249000.0,85.0,,2.0,1.0,,1.0,,1.0,,0,0,1.0,0.0,3.0,,6,Gas,Non flood zone,,8660,De Panne,West Flanders
24735,10508128,house,house,249000.0,151.0,2.0,4.0,1.0,26.0,,,1.0,,0,0,0.0,,2.0,,5,Gas,,Fitted out,8560,Wevelgem,West Flanders
24736,10585667,apartment,apartment-block,210000.0,150.0,3.0,2.0,1.0,,,1.0,1.0,,0,100,,,2.0,0.0,3,,Non flood zone,Urban,7370,Wihéries,Hainaut
24737,10444069,house,house,222000.0,80.0,,3.0,1.0,,,,1.0,,0,0,0.0,0.0,,0.0,3,Gas,Non flood zone,,9060,Zelzate,East Flanders
24738,10580252,house,country-cottage,230000.0,,2.0,3.0,2.0,,,2.0,2.0,,0,235,0.0,0.0,2.0,,4,Pellet,,,5630,Villers-Deux-Eglises,Namur
24739,10501419,apartment,flat-studio,195000.0,35.0,,,1.0,29.0,3.0,1.0,1.0,,0,0,1.0,0.0,2.0,,5,,,Urban,1050,Ixelles,Brussels Capital Region
24740,10559402,apartment,apartment,199000.0,75.0,2.0,2.0,1.0,24.0,3.0,,,1.0,0,0,1.0,0.0,2.0,0.0,6,Fuel oil,Non flood zone,,3300,Vissenaken,Flemish Brabant
24741,10523185,apartment,apartment,220000.0,82.0,2.0,2.0,1.0,28.0,1.0,,1.0,,8,124,0.0,0.0,2.0,,6,Gas,Non flood zone,,9300,Aalst,East Flanders
24742,10247787,apartment,apartment,199000.0,52.0,,1.0,1.0,,,,1.0,1.0,0,0,1.0,0.0,3.0,1.0,5,Electric,Non flood zone,,8670,Koksijde,West Flanders
24743,10470388,house,house,209000.0,104.0,2.0,3.0,1.0,23.0,0.0,,1.0,,0,35,,,1.0,,3,,Non flood zone,"Living area (residential, urban or rural)",1930,Zaventem,Flemish Brabant
24744,10558933,house,house,225000.0,164.0,,4.0,1.0,44.0,3.0,,2.0,1.0,0,0,0.0,0.0,3.0,0.0,5,Gas,,,6040,Jumet,Hainaut
24745,10362431,other-property,bungalow,250000.0,188.0,4.0,4.0,1.0,34.0,1.0,1.0,2.0,1.0,32,170,0.0,0.0,2.0,0.0,3,Fuel oil,Non flood zone,Isolated,4820,Dison,Liège
24746,10560074,house,villa,209000.0,163.0,4.0,3.0,,29.0,1.0,1.0,1.0,,10,0,,,0.0,,2,Fuel oil,,"Living area (residential, urban or rural)",5060,Velaine-Sur-Sambre,Namur
24747,9113531,apartment,apartment-block,250000.0,,2.0,,,21.0,2.0,5.0,5.0,1.0,0,0,,,0.0,,3,Gas,,,6000,Charleroi,Hainaut
24748,10425704,house,house,230000.0,155.0,2.0,3.0,1.0,31.0,1.0,,2.0,,40,0,,,,,4,Fuel oil,,"Living area (residential, urban or rural)",7190,Marche-Lez-Ecaussinnes,Hainaut
24749,10375843,apartment,apartment,250000.0,120.0,3.0,3.0,1.0,38.0,3.0,1.0,1.0,1.0,0,0,1.0,,3.0,,5,Electric,Non flood zone,Urban,9300,Aalst,East Flanders
24750,10297001,apartment,apartment,205000.0,100.0,,2.0,1.0,28.0,2.0,,1.0,1.0,0,0,1.0,,2.0,,6,Gas,,Urban,7850,Enghien,Hainaut
24751,10570473,house,house,225000.0,179.0,4.0,,,,,,,,0,0,,,1.0,0.0,2,Fuel oil,Non flood zone,,8610,Zarren,West Flanders
24752,10567826,house,house,229000.0,134.0,4.0,5.0,1.0,40.0,1.0,,1.0,1.0,15,740,,,2.0,0.0,2,Gas,,,8930,Rekkem,West Flanders
24753,10424261,apartment,flat-studio,195000.0,35.0,,,1.0,29.0,3.0,1.0,1.0,,0,0,1.0,0.0,2.0,,5,,,Urban,1060,Saint-Gilles,Brussels Capital Region
24754,10519568,apartment,apartment,200000.0,47.0,2.0,1.0,1.0,19.0,1.0,,1.0,1.0,0,0,,,1.0,0.0,3,Gas,,Urban,1050,Ixelles,Brussels Capital Region
24755,10594435,apartment,apartment,165000.0,57.0,2.0,1.0,1.0,,1.0,,1.0,1.0,12,0,1.0,,2.0,,6,Gas,,,2170,Merksem,Antwerp
24756,10594922,apartment,apartment,210000.0,72.0,,1.0,1.0,,,,1.0,,0,0,,,3.0,0.0,4,,,,9290,Uitbergen,East Flanders
24757,10562466,apartment,apartment,207000.0,74.0,2.0,2.0,1.0,,2.0,,1.0,1.0,0,0,,,2.0,,5,Electric,Non flood zone,Shop street,3945,Hechtel-Eksel,Limburg
24758,10464393,house,villa,254000.0,172.0,4.0,3.0,1.0,,2.0,,1.0,1.0,0,0,,,2.0,,3,Fuel oil,,,5651,Yves-Gomezée,Namur
24759,10343115,house,house,230000.0,,4.0,2.0,1.0,25.0,1.0,,1.0,1.0,0,0,,,0.0,,1,Fuel oil,Non flood zone,"Living area (residential, urban or rural)",7530,Gaurain-Ramecroix,Hainaut
24760,10587170,house,house,165000.0,90.0,3.0,3.0,1.0,35.0,2.0,,1.0,,0,0,,,2.0,,3,Gas,,,7110,Strépy-Bracquegnies,Hainaut
24761,10519222,apartment,apartment,259000.0,94.0,,2.0,1.0,,1.0,,1.0,1.0,0,0,1.0,0.0,3.0,,5,,,,9550,Woubrechtegem,East Flanders
24762,10557699,apartment,apartment,260000.0,90.0,2.0,2.0,1.0,30.0,1.0,,1.0,1.0,0,0,1.0,,2.0,,1,Fuel oil,Non flood zone,Urban,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24763,10387173,apartment,apartment,200000.0,49.0,,1.0,1.0,35.0,1.0,1.0,1.0,,2,0,1.0,,3.0,0.0,6,Gas,Non flood zone,Isolated,1070,Anderlecht,Brussels Capital Region
24764,10445652,apartment,duplex,225000.0,63.0,,1.0,1.0,,2.0,,1.0,,0,0,1.0,1.0,3.0,1.0,1,Electric,Non flood zone,Landscape,8620,Nieuwpoort,West Flanders
24765,10357692,apartment,apartment,180000.0,86.0,2.0,2.0,1.0,25.0,2.0,,1.0,,0,0,1.0,,2.0,,4,,,,4000,Rocourt,Liège
24766,10510710,house,house,230000.0,142.0,,2.0,1.0,,1.0,,1.0,,0,0,,,3.0,,2,Gas,Recognized flood zone,,8850,Ardooie,West Flanders
24767,10554009,apartment,apartment,205000.0,104.0,2.0,2.0,1.0,37.0,2.0,,1.0,1.0,2,0,1.0,,0.0,,6,Fuel oil,,,2140,Borgerhout,Antwerp
24768,10420250,apartment,apartment,260000.0,43.0,,1.0,1.0,23.0,3.0,1.0,1.0,,0,0,1.0,,3.0,0.0,6,,Non flood zone,,1410,Waterloo,Walloon Brabant
24769,10596867,apartment,ground-floor,239000.0,95.0,2.0,2.0,1.0,,1.0,,1.0,,0,96,0.0,0.0,,,1,Gas,Non flood zone,"Living area (residential, urban or rural)",2150,Borsbeek,Antwerp
24770,10577848,house,house,195000.0,135.0,2.0,2.0,1.0,26.0,2.0,,2.0,1.0,1,0,,,1.0,,4,Gas,Non flood zone,,4020,Wandre,Liège
24771,10430913,house,house,260000.0,124.0,4.0,3.0,1.0,38.0,1.0,1.0,2.0,1.0,93,1110,0.0,,3.0,0.0,3,Fuel oil,Non flood zone,Countryside,6120,Nalinnes,Hainaut
24772,10116792,house,country-cottage,260000.0,1000.0,3.0,5.0,,36.0,,,1.0,,0,1100,,,1.0,0.0,1,Wood,,,6834,Rochehaut,Luxembourg
24773,10429274,apartment,apartment,212700.0,76.0,,1.0,1.0,25.0,1.0,,1.0,,0,0,1.0,,3.0,0.0,7,Gas,,"Living area (residential, urban or rural)",4670,Trembleur,Liège
24774,10561891,house,house,225000.0,168.0,,3.0,1.0,36.0,,,2.0,,0,240,0.0,0.0,0.0,0.0,3,,,Urban,8930,Rekkem,West Flanders
24775,9616255,apartment,apartment,229000.0,68.0,,1.0,,32.0,3.0,1.0,1.0,,12,0,1.0,,3.0,0.0,7,Gas,,"Living area (residential, urban or rural)",1490,Court-Saint-Etienne,Walloon Brabant
24776,10309960,house,house,264000.0,159.0,3.0,2.0,1.0,159.0,1.0,,1.0,,0,0,,,,,2,Gas,Non flood zone,,3545,Schulen,Limburg
24777,10457200,apartment,apartment,225000.0,,,1.0,,,,,,,0,0,1.0,0.0,3.0,,6,,,,9160,Lokeren,East Flanders
24778,10426938,apartment,apartment,226000.0,75.0,,2.0,1.0,,,,1.0,,0,0,,,3.0,0.0,1,,Non flood zone,,8370,Uitkerke,West Flanders
24779,10032659,apartment,apartment,208000.0,97.0,2.0,2.0,1.0,31.0,1.0,1.0,1.0,1.0,6,0,1.0,0.0,2.0,0.0,5,Gas,,Mall,1080,Molenbeek-Saint-Jean,Brussels Capital Region
24780,10497660,apartment,apartment,179000.0,92.0,3.0,2.0,,30.0,2.0,1.0,1.0,1.0,4,0,,,0.0,,4,Fuel oil,,,4432,Ans,Liège
24781,10483708,apartment,apartment,209000.0,81.0,,2.0,1.0,,,,1.0,1.0,0,0,,,0.0,,5,Gas,,,2610,Wilrijk,Antwerp
24782,10529923,house,house,235000.0,154.0,2.0,3.0,1.0,30.0,,,2.0,,20,0,0.0,,2.0,,4,Gas,,,8560,Wevelgem,West Flanders
